Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
KC921387.1,18S ribosomal RNA,genomic DNA,1452,Dioscorea oppositifolia,318348-1,Dioscoreaceae,Dioscorea,oppositifolia,,False,Dioscorea oppositifolia,569628
AF309392.1,18S ribosomal RNA,genomic DNA,1470,Dioscorea pentaphylla,318398-1,Dioscoreaceae,Dioscorea,pentaphylla,,False,Dioscorea pentaphylla,167592
KC921380.1,18S ribosomal RNA,genomic DNA,1457,Dioscorea pentaphylla,318398-1,Dioscoreaceae,Dioscorea,pentaphylla,,False,Dioscorea pentaphylla,167592
AF206903.1,18S ribosomal RNA,genomic DNA,1749,Dioscorea polygonoides,323921-2,Dioscoreaceae,Dioscorea,polygonoides,,True,Dioscorea polygonoides,85194
EU817836.1,18S ribosomal RNA,genomic DNA,1766,Dioscorea polystachya,318443-1,Dioscoreaceae,Dioscorea,polystachya,,False,Dioscorea polystachya,55575
EU817838.1,18S ribosomal RNA,genomic DNA,1766,Dioscorea polystachya,318443-1,Dioscoreaceae,Dioscorea,polystachya,,False,Dioscorea polystachya,55575
KC921383.1,18S ribosomal RNA,genomic DNA,1456,Dioscorea pubera,318471-1,Dioscoreaceae,Dioscorea,pubera,,False,Dioscorea pubera,1381966
AF309393.1,18S ribosomal RNA,genomic DNA,1810,Dioscorea schimperiana,318571-1,Dioscoreaceae,Dioscorea,schimperiana,,False,Dioscorea schimperiana,167593
FJ215768.1,18S ribosomal RNA,genomic DNA,1672,Dioscorea sylvatica,318649-1,Dioscoreaceae,Dioscorea,sylvatica,,False,Dioscorea sylvatica,50285
DQ786086.1,18S ribosomal RNA,genomic DNA,1718,Tacca chantrieri,827891-1,Dioscoreaceae,Tacca,chantrieri,,False,Tacca chantrieri,85283
DQ786085.1,18S ribosomal RNA,genomic DNA,1738,Tacca integrifolia,827904-1,Dioscoreaceae,Tacca,integrifolia,,False,Tacca integrifolia,167567
AF309397.1,18S ribosomal RNA,genomic DNA,1760,Tacca leontopetaloides,827910-1,Dioscoreaceae,Tacca,leontopetaloides,,False,Tacca artocarpifolia,167566
EU420999.1,18S ribosomal RNA,genomic DNA,1747,Tacca leontopetaloides,827910-1,Dioscoreaceae,Tacca,leontopetaloides,,False,Tacca leontopetaloides,72648
EU421000.1,18S ribosomal RNA,genomic DNA,1745,Tacca palmata,827919-1,Dioscoreaceae,Tacca,palmata,,False,Tacca palmata,167568
DQ786084.1,18S ribosomal RNA,genomic DNA,1735,Tacca palmatifida,827920-1,Dioscoreaceae,Tacca,palmatifida,,False,Tacca palmatifida,325985
EU421001.1,18S ribosomal RNA,genomic DNA,1620,Tacca parkeri,30093347-2,Dioscoreaceae,Tacca,parkeri,,False,Tacca parkeri,244043
AB679372.1,18S ribosomal RNA,genomic DNA,1746,Tacca sp.,38964-1,Dioscoreaceae,Tacca,,,False,Tacca sp. 14312,203641
KM103409.1,18S ribosomal RNA,genomic DNA,1741,Tacca sp.,38964-1,Dioscoreaceae,Tacca,,,False,Tacca sp. KH-2014,1552351
AF309395.1,18S ribosomal RNA,genomic DNA,1785,Trichopus sempervirens,20005759-1,Dioscoreaceae,Trichopus,sempervirens,,False,Trichopus sempervirens,167580
AF309394.1,18S ribosomal RNA,genomic DNA,1721,Trichopus zeylanicus,318956-1,Dioscoreaceae,Trichopus,zeylanicus,,False,Trichopus zeylanicus,167602
KF255798.1,18S ribosomal RNA,genomic DNA,1562,Trichopus zeylanicus,318956-1,Dioscoreaceae,Trichopus,zeylanicus,,False,Trichopus zeylanicus subsp. travancoricus,459581
AF375610.1,18S ribosomal RNA,genomic DNA,1729,Dipentodon sinicus,324296-2,Dipentodontaceae,Dipentodon,sinicus,,False,Dipentodon sinicus,179843
AY929357.1,18S ribosomal RNA,genomic DNA,1772,Perrottetia longistylis,190586-2,Dipentodontaceae,Perrottetia,longistylis,,False,Perrottetia longistylis,324809
AY929358.1,18S ribosomal RNA,genomic DNA,1773,Perrottetia ovata,162352-1,Dipentodontaceae,Perrottetia,ovata,,False,Perrottetia ovata,123447
AF206849.1,18S ribosomal RNA,genomic DNA,1774,Anisoptera marginata,320558-1,Dipterocarpaceae,Anisoptera,marginata,,False,Anisoptera marginata,69458
JF317364.1,18S ribosomal RNA,genomic DNA,1709,Dirachma socotrana,372126-1,Dirachmaceae,Dirachma,socotrana,,False,Dirachma socotrana,72160
HM640766.1,18S ribosomal RNA,genomic DNA,1739,Doryanthes excelsa,64287-1,Doryanthaceae,Doryanthes,excelsa,,False,Doryanthes excelsa,49713
GQ497572.1,18S ribosomal RNA,genomic DNA,1799,Doryanthes palmeri,64291-1,Doryanthaceae,Doryanthes,palmeri,,False,Doryanthes palmeri,182178
HM640767.1,18S ribosomal RNA,genomic DNA,1739,Doryanthes palmeri,64291-1,Doryanthaceae,Doryanthes,palmeri,,False,Doryanthes palmeri,182178
AY096114.1,18S ribosomal RNA,genomic DNA,1703,Aldrovanda vesiculosa,321755-1,Droseraceae,Aldrovanda,vesiculosa,,False,Aldrovanda vesiculosa,173386
AY096116.1,18S ribosomal RNA,genomic DNA,1743,Dionaea muscipula,275898-2,Droseraceae,Dionaea,muscipula,,False,Dionaea muscipula,4362
AY096117.1,18S ribosomal RNA,genomic DNA,1700,Drosera adelae,321769-1,Droseraceae,Drosera,adelae,,False,Drosera adelae,173387
U42532.1,18S ribosomal RNA,genomic DNA,1713,Drosera capensis,321806-1,Droseraceae,Drosera,capensis,,False,Drosera capensis,4366
AY096118.1,18S ribosomal RNA,genomic DNA,1697,Drosera capensis,321806-1,Droseraceae,Drosera,capensis,,False,Drosera capensis,4366
AY096115.1,18S ribosomal RNA,genomic DNA,1708,Drosera regia,321953-1,Droseraceae,Drosera,regia,,False,Drosera regia,4371
AY096119.1,18S ribosomal RNA,genomic DNA,1691,Drosophyllum lusitanicum,321999-1,Drosophyllaceae,Drosophyllum,lusitanicum,,False,Drosophyllum lusitanicum,4373
MF171070.1,18S ribosomal RNA,genomic DNA,1750,Diospyros dumetorum,322339-1,Ebenaceae,Diospyros,dumetorum,,False,Diospyros dumetorum,210373
GU476411.1,18S ribosomal RNA,genomic DNA,1618,Diospyros ferrea,322393-1,Ebenaceae,Diospyros,ferrea,,False,Diospyros ferrea,240001
XR_008024599.1,18S ribosomal RNA,rRNA,1808,Diospyros lotus,322629-1,Ebenaceae,Diospyros,lotus,,True,Diospyros lotus,55363
MF171071.1,18S ribosomal RNA,genomic DNA,1750,Diospyros strigosa,323050-1,Ebenaceae,Diospyros,strigosa,,False,Diospyros strigosa,1938279
L49279.1,18S ribosomal RNA,genomic DNA,1737,Diospyros virginiana,323180-1,Ebenaceae,Diospyros,virginiana,,False,Diospyros virginiana,13493
GU476412.1,18S ribosomal RNA,genomic DNA,1618,Diospyros virginiana,323180-1,Ebenaceae,Diospyros,virginiana,,False,Diospyros virginiana,13493
GU476413.1,18S ribosomal RNA,genomic DNA,1618,Euclea crispa subsp. linearis,879970-1,Ebenaceae,Euclea,crispa,linearis,False,Euclea crispa subsp. linearis,384993
GQ497573.1,18S ribosomal RNA,genomic DNA,1801,Ecdeiocolea monostachya,715822-1,Ecdeiocoleaceae,Ecdeiocolea,monostachya,,False,Ecdeiocolea monostachya,98869
KM103397.1,18S ribosomal RNA,genomic DNA,1787,Ecdeiocolea sp.,33345-1,Ecdeiocoleaceae,Ecdeiocolea,,,False,Ecdeiocolea sp. KH-2014,1552345
JF317366.1,18S ribosomal RNA,genomic DNA,1724,Elaeagnus bockii,323660-1,Elaeagnaceae,Elaeagnus,bockii,,False,Elaeagnus bockii,193514
L24090.1,18S ribosomal RNA,genomic DNA,1761,Elaeagnus umbellata,927281-1,Elaeagnaceae,Elaeagnus,umbellata,,False,Elaeagnus umbellata,43233
PQ309694.1,18S ribosomal RNA,genomic DNA,1918,Hippophae rhamnoides,323851-1,Elaeagnaceae,Hippophae,rhamnoides,,False,Hippophae rhamnoides,193516
JF317370.1,18S ribosomal RNA,genomic DNA,1724,Hippophae sinensis,70028331-1,Elaeagnaceae,Hippophae,sinensis,,False,Hippophae rhamnoides subsp. sinensis,193531
AF207020.1,18S ribosomal RNA,genomic DNA,1737,Shepherdia canadensis,323864-1,Elaeagnaceae,Shepherdia,canadensis,,False,Shepherdia canadensis,36905
GU476422.1,18S ribosomal RNA,genomic DNA,1599,Aristotelia serrata,323917-1,Elaeocarpaceae,Aristotelia,serrata,,False,Aristotelia serrata,140574
AF206893.1,18S ribosomal RNA,genomic DNA,1740,Crinodendron hookerianum,833692-1,Elaeocarpaceae,Crinodendron,hookerianum,,False,Crinodendron hookerianum,112810
GU476420.1,18S ribosomal RNA,genomic DNA,1599,Elaeocarpus hookerianus,833846-1,Elaeocarpaceae,Elaeocarpus,hookerianus,,False,Elaeocarpus hookerianus,378460
AF206906.1,18S ribosomal RNA,genomic DNA,1754,Elaeocarpus sphaericus,833966-1,Elaeocarpaceae,Elaeocarpus,sphaericus,,False,Elaeocarpus sphaericus,112811
GU476421.1,18S ribosomal RNA,genomic DNA,1599,Elaeocarpus sphaericus,833966-1,Elaeocarpaceae,Elaeocarpus,sphaericus,,False,Elaeocarpus sphaericus,112811
AF206994.1,18S ribosomal RNA,genomic DNA,1756,Platytheca galioides,836147-1,Elaeocarpaceae,Platytheca,galioides,,False,Platytheca verticillata,4273
L28142.1,18S ribosomal RNA,genomic DNA,1736,Sloanea hirsuta subsp. hirsuta,77227064-1,Elaeocarpaceae,Sloanea,hirsuta,hirsuta,False,Pittosporum japonicum,23130
U42826.1,18S ribosomal RNA,genomic DNA,1733,Sloanea latifolia,237432-2,Elaeocarpaceae,Sloanea,latifolia,,False,Sloanea latifolia,45191
AY674577.1,18S ribosomal RNA,genomic DNA,1694,Bergia texana,324651-1,Elatinaceae,Bergia,texana,,False,Bergia texana,256092
AB233541.1,18S ribosomal RNA,genomic DNA,1736,Elatine triandra,89520-2,Elatinaceae,Elatine,triandra,,False,Elatine triandra,256093
AY674594.1,18S ribosomal RNA,genomic DNA,1687,Elatine triandra,89520-2,Elatinaceae,Elatine,triandra,,False,Elatine triandra,256093
AY755698.1,18S ribosomal RNA,genomic DNA,1688,Ephedra alata,383343-1,Ephedraceae,Ephedra,alata,,False,Ephedra alata,302006
AY755696.1,18S ribosomal RNA,genomic DNA,1688,Ephedra altissima,60459745-2,Ephedraceae,Ephedra,altissima,,True,Ephedra altissima,3391
AY755697.1,18S ribosomal RNA,genomic DNA,1688,Ephedra altissima,60459745-2,Ephedraceae,Ephedra,altissima,,True,Ephedra altissima,3391
EF053187.1,18S ribosomal RNA,genomic DNA,1648,Ephedra americana,383352-1,Ephedraceae,Ephedra,americana,,False,Ephedra americana,173275
L24091.1,18S rRNA,genomic DNA,1767,Ephedra antisyphilitica,383355-1,Ephedraceae,Ephedra,antisyphilitica,,False,Ephedra antisyphilitica,36014
AY755682.1,18S ribosomal RNA,genomic DNA,1688,Ephedra antisyphilitica,383355-1,Ephedraceae,Ephedra,antisyphilitica,,False,Ephedra antisyphilitica,36014
AY755695.1,18S ribosomal RNA,genomic DNA,1688,Ephedra aphylla,383356-1,Ephedraceae,Ephedra,aphylla,,False,Ephedra aphylla,191304
AY755676.1,18S ribosomal RNA,genomic DNA,1688,Ephedra californica,383367-1,Ephedraceae,Ephedra,californica,,False,Ephedra californica,45090
AY755679.1,18S ribosomal RNA,genomic DNA,1689,Ephedra chilensis,329491-2,Ephedraceae,Ephedra,chilensis,,True,Ephedra chilensis,224737
AY755691.1,18S ribosomal RNA,genomic DNA,1646,Ephedra chilensis,329491-2,Ephedraceae,Ephedra,chilensis,,True,Ephedra chilensis,224737
FJ957969.1,18S ribosomal RNA,genomic DNA,1689,Ephedra ciliata,383372-1,Ephedraceae,Ephedra,ciliata,,False,Ephedra foliata,302007
FJ957970.1,18S ribosomal RNA,genomic DNA,1689,Ephedra ciliata,383372-1,Ephedraceae,Ephedra,ciliata,,False,Ephedra foliata,302007
AY755686.1,18S ribosomal RNA,genomic DNA,1688,Ephedra distachya,383381-1,Ephedraceae,Ephedra,distachya,,False,Ephedra distachya,3389
FJ957973.1,18S ribosomal RNA,genomic DNA,1657,Ephedra distachya,383381-1,Ephedraceae,Ephedra,distachya,,False,Ephedra distachya,3389
AB453784.1,18S ribosomal RNA,genomic DNA,1792,Ephedra equisetina,928049-1,Ephedraceae,Ephedra,equisetina,,False,Ephedra equisetina,173280
EF053178.1,18S ribosomal RNA,genomic DNA,1736,Ephedra equisetina,928049-1,Ephedraceae,Ephedra,equisetina,,False,Ephedra equisetina,173280
AY755701.1,18S ribosomal RNA,genomic DNA,1688,Ephedra foeminea,383392-1,Ephedraceae,Ephedra,foeminea,,False,Ephedra campylopoda,302009
EF053186.1,18S ribosomal RNA,genomic DNA,1661,Ephedra foeminea,383392-1,Ephedraceae,Ephedra,foeminea,,False,Ephedra major,34344
FJ957974.1,18S ribosomal RNA,genomic DNA,1689,Ephedra fragilis,383397-1,Ephedraceae,Ephedra,fragilis,,False,Ephedra fragilis,50295
FJ957979.1,18S ribosomal RNA,genomic DNA,1689,Ephedra fragilis,383397-1,Ephedraceae,Ephedra,fragilis,,False,Ephedra fragilis,50295
AY755669.1,18S ribosomal RNA,genomic DNA,1689,Ephedra frustillata,383398-1,Ephedraceae,Ephedra,frustillata,,False,Ephedra frustillata,173277
AY755674.1,18S ribosomal RNA,genomic DNA,1689,Ephedra frustillata,383398-1,Ephedraceae,Ephedra,frustillata,,False,Ephedra frustillata,173277
AB453785.1,18S ribosomal RNA,genomic DNA,1792,Ephedra gerardiana,60470164-2,Ephedraceae,Ephedra,gerardiana,,False,Ephedra gerardiana,42328
AY755678.1,18S ribosomal RNA,genomic DNA,1688,Ephedra gerardiana,60470164-2,Ephedraceae,Ephedra,gerardiana,,False,Ephedra gerardiana,42328
AB600676.1,18S ribosomal RNA,genomic DNA,1792,Ephedra intermedia,383409-1,Ephedraceae,Ephedra,intermedia,,False,Ephedra intermedia,173278
AB600675.1,18S ribosomal RNA,genomic DNA,1792,Ephedra intermedia,383409-1,Ephedraceae,Ephedra,intermedia,,False,Ephedra intermedia,173278
FJ957980.1,18S ribosomal RNA,genomic DNA,1689,Ephedra laristanica,996008-1,Ephedraceae,Ephedra,laristanica,,False,Ephedra laristanica,288819
AB453787.1,18S ribosomal RNA,genomic DNA,1792,Ephedra likiangensis,383413-1,Ephedraceae,Ephedra,likiangensis,,False,Ephedra likiangensis,257426
AY755665.1,18S ribosomal RNA,genomic DNA,1688,Ephedra likiangensis,383413-1,Ephedraceae,Ephedra,likiangensis,,False,Ephedra likiangensis,257426
AB600678.1,18S ribosomal RNA,genomic DNA,1792,Ephedra lomatolepis,383415-1,Ephedraceae,Ephedra,lomatolepis,,False,Ephedra lomatolepis,191309
FJ957967.1,18S ribosomal RNA,genomic DNA,1689,Ephedra lomatolepis,383415-1,Ephedraceae,Ephedra,lomatolepis,,False,Ephedra lomatolepis,191309
AB453788.1,18S ribosomal RNA,genomic DNA,1792,Ephedra minuta,383425-1,Ephedraceae,Ephedra,minuta,,False,Ephedra minuta,173279
AY755681.1,18S ribosomal RNA,genomic DNA,1689,Ephedra minuta,383425-1,Ephedraceae,Ephedra,minuta,,False,Ephedra minuta,173279
AB600674.1,18S ribosomal RNA,genomic DNA,1792,Ephedra monosperma,1008173-1,Ephedraceae,Ephedra,monosperma,,False,Ephedra monosperma,173276
AB453789.1,18S ribosomal RNA,genomic DNA,1792,Ephedra monosperma,1008173-1,Ephedraceae,Ephedra,monosperma,,False,Ephedra monosperma,173276
AY755688.1,18S ribosomal RNA,genomic DNA,1689,Ephedra nevadensis,383434-1,Ephedraceae,Ephedra,nevadensis,,False,Ephedra nevadensis,191310
EF053190.1,18S ribosomal RNA,genomic DNA,1652,Ephedra nevadensis,383434-1,Ephedraceae,Ephedra,nevadensis,,False,Ephedra nevadensis,191310
AY755703.1,18S ribosomal RNA,genomic DNA,1624,Ephedra pachyclada,383437-1,Ephedraceae,Ephedra,pachyclada,,False,Ephedra pachyclada,289842
FJ957976.1,18S ribosomal RNA,genomic DNA,1667,Ephedra procera,383448-1,Ephedraceae,Ephedra,procera,,False,Ephedra major subsp. procera,288836
AB453790.1,18S ribosomal RNA,genomic DNA,1792,Ephedra przewalskii,383449-1,Ephedraceae,Ephedra,przewalskii,,False,Ephedra przewalskii,257425
EF053181.1,18S ribosomal RNA,genomic DNA,1665,Ephedra przewalskii,383449-1,Ephedraceae,Ephedra,przewalskii,,False,Ephedra przewalskii,257425
AB600677.1,18S ribosomal RNA,genomic DNA,1792,Ephedra regeliana,383451-1,Ephedraceae,Ephedra,regeliana,,False,Ephedra regeliana,288823
AB453791.1,18S ribosomal RNA,genomic DNA,1792,Ephedra regeliana,383451-1,Ephedraceae,Ephedra,regeliana,,False,Ephedra regeliana,288823
DQ212959.1,18S ribosomal RNA,genomic DNA,1654,Ephedra rhytidosperma,326027-1,Ephedraceae,Ephedra,rhytidosperma,,False,Ephedra rhytidosperma,329755
DQ028781.2,18S ribosomal RNA,genomic DNA,1548,Ephedra rhytidosperma,326027-1,Ephedraceae,Ephedra,rhytidosperma,,False,Ephedra rhytidosperma,329755
AY755689.1,18S ribosomal RNA,genomic DNA,1688,Ephedra rupestris,312979-2,Ephedraceae,Ephedra,rupestris,,False,Ephedra rupestris,288829
FJ957977.1,18S ribosomal RNA,genomic DNA,1537,Ephedra sarcocarpa,383455-1,Ephedraceae,Ephedra,sarcocarpa,,False,Ephedra sarcocarpa,191312
FJ957981.1,18S ribosomal RNA,genomic DNA,1669,Ephedra saxatilis,383456-1,Ephedraceae,Ephedra,saxatilis,,False,Ephedra saxatilis,45091
AB453793.1,18S ribosomal RNA,genomic DNA,1792,Ephedra sinica,383460-1,Ephedraceae,Ephedra,sinica,,False,Ephedra sinica,33152
AB453792.1,18S ribosomal RNA,genomic DNA,1792,Ephedra sinica,383460-1,Ephedraceae,Ephedra,sinica,,False,Ephedra sinica,33152
FJ957966.1,18S ribosomal RNA,genomic DNA,1689,Ephedra somalensis,70028728-1,Ephedraceae,Ephedra,somalensis,,False,Ephedra somalensis,288821
AB453794.1,18S ribosomal RNA,genomic DNA,1792,Ephedra sp.,328160-2,Ephedraceae,Ephedra,,,False,Ephedra sp. M-ESP1,555516
EF053184.1,18S ribosomal RNA,genomic DNA,1736,Ephedra sp.,328160-2,Ephedraceae,Ephedra,,,False,Ephedra sp. Tibet-7,425398
FJ957978.1,18S ribosomal RNA,genomic DNA,1646,Ephedra strobilacea,928048-1,Ephedraceae,Ephedra,strobilacea,,False,Ephedra strobilacea,288822
AY755684.1,18S ribosomal RNA,genomic DNA,1689,Ephedra torreyana,30155955-2,Ephedraceae,Ephedra,torreyana,,False,Ephedra torreyana,45077
EF053189.1,18S ribosomal RNA,genomic DNA,1657,Ephedra triandra,383468-1,Ephedraceae,Ephedra,triandra,,False,Ephedra triandra,288830
AY755687.1,18S ribosomal RNA,genomic DNA,1688,Ephedra trifurca,383471-1,Ephedraceae,Ephedra,trifurca,,False,Ephedra trifurca,39583
EF053185.1,18S ribosomal RNA,genomic DNA,1650,Ephedra tweedieana,383472-1,Ephedraceae,Ephedra,tweedieana,,False,Ephedra tweediana,3390
AY755692.1,18S ribosomal RNA,genomic DNA,1467,Ephedra tweedieana,383472-1,Ephedraceae,Ephedra,tweedieana,,False,Ephedra tweediana,3390
AF419795.1,18S ribosomal RNA,genomic DNA,1767,Arbutus canariensis,326442-1,Ericaceae,Arbutus,canariensis,,False,Arbutus canariensis,13343
AF206853.1,18S ribosomal RNA,genomic DNA,1744,Arbutus unedo,326526-1,Ericaceae,Arbutus,unedo,,False,Arbutus unedo,84005
AF161008.1,18S ribosomal RNA,genomic DNA,1744,Arbutus unedo,326526-1,Ericaceae,Arbutus,unedo,,False,Arbutus unedo,84005
L49272.1,18S ribosomal RNA,genomic DNA,1738,Arctostaphylos uva-ursi,1024084-2,Ericaceae,Arctostaphylos,uva-ursi,,False,Arctostaphylos uva-ursi,84009
AF419797.1,18S ribosomal RNA,genomic DNA,1788,Calluna vulgaris,327305-1,Ericaceae,Calluna,vulgaris,,False,Calluna vulgaris,13385
AF419798.1,18S ribosomal RNA,genomic DNA,1793,Cassiope mertensiana,327321-1,Ericaceae,Cassiope,mertensiana,,False,Cassiope mertensiana,13405
AF419799.1,18S ribosomal RNA,genomic DNA,1787,Ceratiola ericoides,324754-1,Ericaceae,Ceratiola,ericoides,,False,Ceratiola ericoides,13411
AF419800.1,18S ribosomal RNA,genomic DNA,1794,Chamaedaphne calyculata,1058520-2,Ericaceae,Chamaedaphne,calyculata,,False,Chamaedaphne calyculata,13417
AF419801.1,18S ribosomal RNA,genomic DNA,1795,Cosmelia rubra,324943-1,Ericaceae,Cosmelia,rubra,,False,Cosmelia rubra,55226
AF419809.1,18S ribosomal RNA,genomic DNA,1793,Dracophyllum longifolium,77133255-1,Ericaceae,Dracophyllum,longifolium,,False,Dracophyllum longifolium,13500
AF419802.1,18S ribosomal RNA,genomic DNA,1790,Enkianthus campanulatus,328063-1,Ericaceae,Enkianthus,campanulatus,,False,Enkianthus campanulatus,13508
AF419803.1,18S ribosomal RNA,genomic DNA,1787,Epacris impressa,325143-1,Ericaceae,Epacris,impressa,,False,Epacris impressa,64689
AF419804.1,18S ribosomal RNA,genomic DNA,1790,Gaultheria eriophylla,330529-1,Ericaceae,Gaultheria,eriophylla,,False,Gaultheria eriophylla,13539
HQ448762.1,18S ribosomal RNA,genomic DNA,1614,Hemitomes congestum,582515-1,Ericaceae,Hemitomes,congestum,,False,Hemitomes congestum,176246
L25680.1,18S ribosomal RNA,genomic DNA,1764,Monotropa uniflora,281016-2,Ericaceae,Monotropa,uniflora,,False,Monotropa uniflora,50148
KC588401.1,18S ribosomal RNA,genomic DNA,1764,Monotropastrum humile,582559-1,Ericaceae,Monotropastrum,humile,,False,Monotropastrum humile,176250
KC588402.1,18S ribosomal RNA,genomic DNA,1758,Monotropastrum humile,582559-1,Ericaceae,Monotropastrum,humile,,False,Cheilotheca macrocarpa,626230
AF419805.1,18S ribosomal RNA,genomic DNA,1797,Pentachondra pumila,325577-1,Ericaceae,Pentachondra,pumila,,False,Pentachondra pumila,13630
HQ448764.1,18S ribosomal RNA,genomic DNA,1613,Pityopus californicus,200890-2,Ericaceae,Pityopus,californicus,,False,Pityopus californicus,176255
AF419806.1,18S ribosomal RNA,genomic DNA,1787,Prionotes cerinthoides,325592-1,Ericaceae,Prionotes,cerinthoides,,False,Prionotes cerinthoides,55259
U59943.1,18S ribosomal RNA,genomic DNA,1760,Pterospora andromedea,582569-1,Ericaceae,Pterospora,andromedea,,False,Pterospora andromedea,4349
U59936.1,18S ribosomal RNA,genomic DNA,1760,Pyrola picta,331838-1,Ericaceae,Pyrola,picta,,False,Pyrola picta,48518
AF419810.1,18S ribosomal RNA,genomic DNA,1796,Pyrola rotundifolia,331846-1,Ericaceae,Pyrola,rotundifolia,,False,Pyrola rotundifolia,13651
AF419807.1,18S ribosomal RNA,genomic DNA,1750,Rhododendron hippophaeoides,332575-1,Ericaceae,Rhododendron,hippophaeoides,,False,Rhododendron hippophaeoides,4347
XR_009194849.1,18S ribosomal RNA,rRNA,1812,Rhododendron vialii,333561-1,Ericaceae,Rhododendron,vialii,,False,Rhododendron vialii,182163
XR_009194841.1,18S ribosomal RNA,rRNA,1809,Rhododendron vialii,333561-1,Ericaceae,Rhododendron,vialii,,False,Rhododendron vialii,182163
U59945.1,18S ribosomal RNA,genomic DNA,1763,Sarcodes sanguinea,227700-2,Ericaceae,Sarcodes,sanguinea,,False,Sarcodes sanguinea,4351
AF419808.1,18S ribosomal RNA,genomic DNA,1790,Vaccinium macrocarpon,261912-2,Ericaceae,Vaccinium,macrocarpon,,False,Vaccinium macrocarpon,13750
L49297.2,18S ribosomal RNA,genomic DNA,1734,Vaccinium macrocarpon,261912-2,Ericaceae,Vaccinium,macrocarpon,,False,Vaccinium macrocarpon,13750
AY952402.1,18S ribosomal RNA,genomic DNA,1769,Eriocaulon aquaticum,1060148-2,Eriocaulaceae,Eriocaulon,aquaticum,,True,Eriocaulon aquaticum,72646
